PROBEID	SYMBOL	ENTREZID	GENENAME
209482_at	POP7	10248	"POP7 homolog, ribonuclease P/MRP subunit"
209483_s_at	NSL1	25936	"NSL1, MIS12 kinetochore complex component"
209484_s_at	NSL1	25936	"NSL1, MIS12 kinetochore complex component"
209485_s_at	OSBPL1A	114876	oxysterol binding protein-like 1A
209486_at	UTP3	57050	"UTP3, small subunit (SSU) processome component, homolog (S. cerevisiae)"
209487_at	RBPMS	11030	RNA binding protein with multiple splicing
209488_s_at	RBPMS	11030	RNA binding protein with multiple splicing
209489_at	CELF1	10658	"CUGBP, Elav-like family member 1"
209490_s_at	PPT2	9374	palmitoyl-protein thioesterase 2
209491_s_at	AMPD3	272	adenosine monophosphate deaminase 3
209492_x_at	ATP5I	521	"ATP synthase, H+ transporting, mitochondrial Fo complex subunit E"
209493_at	PDZD2	23037	PDZ domain containing 2
209494_s_at	PATZ1	23598	POZ (BTB) and AT hook containing zinc finger 1
209495_at	CEP250	11190	centrosomal protein 250kDa
209496_at	RARRES2	5919	retinoic acid receptor responder (tazarotene induced) 2
209497_s_at	RBM4B	83759	RNA binding motif protein 4B
209498_at	CEACAM1	634	carcinoembryonic antigen-related cell adhesion molecule 1 (biliary glycoprotein)
209499_x_at			
209500_x_at			
209501_at			
209502_s_at	BAIAP2	10458	BAI1-associated protein 2
209503_s_at	PSMC5	5705	"proteasome 26S subunit, ATPase 5"
209504_s_at	PLEKHB1	58473	"pleckstrin homology domain containing, family B (evectins) member 1"
209505_at	NR2F1	7025	"nuclear receptor subfamily 2, group F, member 1"
209506_s_at	NR2F1	7025	"nuclear receptor subfamily 2, group F, member 1"
209507_at	RPA3	6119	replication protein A3
209508_x_at	CFLAR	8837	CASP8 and FADD like apoptosis regulator
209509_s_at	DPAGT1	1798	dolichyl-phosphate (UDP-N-acetylglucosamine) N-acetylglucosaminephosphotransferase 1 (GlcNAc-1-P transferase)
209510_at	RNF139	11236	ring finger protein 139
209511_at	POLR2F	5435	polymerase (RNA) II (DNA directed) polypeptide F
209512_at	HSDL2	84263	hydroxysteroid dehydrogenase like 2
209513_s_at	HSDL2	84263	hydroxysteroid dehydrogenase like 2
209514_s_at	RAB27A	5873	"RAB27A, member RAS oncogene family"
209515_s_at	RAB27A	5873	"RAB27A, member RAS oncogene family"
209516_at	SMYD5	10322	SMYD family member 5
209517_s_at	ASH2L	9070	"ash2 (absent, small, or homeotic)-like (Drosophila)"
209518_at	SMARCD1	6602	"SWI/SNF related, matrix associated, actin dependent regulator of chromatin, subfamily d, member 1"
209519_at	NCBP1	4686	nuclear cap binding protein subunit 1
209520_s_at	NCBP1	4686	nuclear cap binding protein subunit 1
209521_s_at	AMOT	154796	angiomotin
209522_s_at	CRAT	1384	carnitine O-acetyltransferase
209523_at	TAF2	6873	"TAF2 RNA polymerase II, TATA box binding protein (TBP)-associated factor, 150kDa"
209524_at	HDGFRP3	50810	"hepatoma-derived growth factor, related protein 3"
209525_at	HDGFRP3	50810	"hepatoma-derived growth factor, related protein 3"
209526_s_at	HDGFRP3	50810	"hepatoma-derived growth factor, related protein 3"
209527_at	EXOSC2	23404	exosome component 2
209528_s_at	TELO2	9894	telomere maintenance 2
209529_at	PLPP2	8612	phospholipid phosphatase 2
209530_at	CACNB3	784	"calcium channel, voltage-dependent, beta 3 subunit"
209531_at	GSTZ1	2954	glutathione S-transferase zeta 1
209532_at	PLAA	9373	phospholipase A2-activating protein
209533_s_at	PLAA	9373	phospholipase A2-activating protein
209534_x_at	AKAP13	11214	A kinase (PRKA) anchor protein 13
209535_s_at			
209536_s_at	EHD4	30844	EH domain containing 4
209537_at	EXTL2	2135	exostosin-like glycosyltransferase 2
209538_at	ZNF32	7580	zinc finger protein 32
209539_at	ARHGEF6	9459	Rac/Cdc42 guanine nucleotide exchange factor 6
209540_at	IGF1	3479	insulin-like growth factor 1 (somatomedin C)
209541_at	IGF1	3479	insulin-like growth factor 1 (somatomedin C)
209542_x_at	IGF1	3479	insulin-like growth factor 1 (somatomedin C)
209543_s_at	CD34	947	CD34 molecule
209544_at	RIPK2	8767	receptor-interacting serine-threonine kinase 2
209545_s_at	RIPK2	8767	receptor-interacting serine-threonine kinase 2
209546_s_at	APOL1	8542	apolipoprotein L1
209547_s_at	SUGP1	57794	SURP and G-patch domain containing 1
209549_s_at	DGUOK	1716	deoxyguanosine kinase
209550_at	NDN	4692	"necdin, MAGE family member"
209551_at	YIPF4	84272	Yip1 domain family member 4
209552_at	PAX8	7849	paired box 8
209553_at	VPS8	23355	vacuolar protein sorting 8 homolog (S. cerevisiae)
209554_at	CD36	948	CD36 molecule (thrombospondin receptor)
209555_s_at	CD36	948	CD36 molecule (thrombospondin receptor)
209556_at	NCDN	23154	neurochondrin
209557_s_at	NCDN	23154	neurochondrin
209558_s_at	HIP1R	9026	huntingtin interacting protein 1 related
209559_at	HIP1R	9026	huntingtin interacting protein 1 related
209560_s_at	DLK1	8788	delta-like 1 homolog (Drosophila)
209561_at	THBS3	7059	thrombospondin 3
209563_x_at			
209565_at	RNF113A	7737	ring finger protein 113A
209566_at	INSIG2	51141	insulin induced gene 2
209567_at	RRS1	23212	ribosome biogenesis regulator homolog
209568_s_at	RGL1	23179	ral guanine nucleotide dissociation stimulator-like 1
209569_x_at	NSG1	27065	neuron specific gene family member 1
209570_s_at	NSG1	27065	neuron specific gene family member 1
209571_at	CIR1	9541	"corepressor interacting with RBPJ, 1"
209572_s_at	EED	8726	embryonic ectoderm development
209573_s_at	LDLRAD4	753	low density lipoprotein receptor class A domain containing 4
209574_s_at	LDLRAD4	753	low density lipoprotein receptor class A domain containing 4
209575_at	IL10RB	3588	"interleukin 10 receptor, beta"
209576_at	GNAI1	2770	"guanine nucleotide binding protein (G protein), alpha inhibiting activity polypeptide 1"
209577_at	PCYT2	5833	"phosphate cytidylyltransferase 2, ethanolamine"
209578_s_at	POFUT2	23275	protein O-fucosyltransferase 2
209579_s_at	MBD4	8930	methyl-CpG binding domain 4 DNA glycosylase
209580_s_at	MBD4	8930	methyl-CpG binding domain 4 DNA glycosylase
209581_at	PLA2G16	11145	"phospholipase A2, group XVI"
209582_s_at	CD200	4345	CD200 molecule
209583_s_at	CD200	4345	CD200 molecule
209584_x_at	APOBEC3C	27350	"apolipoprotein B mRNA editing enzyme, catalytic polypeptide-like 3C"
209585_s_at	MINPP1	9562	multiple inositol-polyphosphate phosphatase 1
209586_s_at	PRUNE1	58497	prune exopolyphosphatase
209587_at	PITX1	5307	paired-like homeodomain 1
209588_at	EPHB2	2048	EPH receptor B2
209589_s_at	EPHB2	2048	EPH receptor B2
209590_at	BMP7	655	bone morphogenetic protein 7
209591_s_at	BMP7	655	bone morphogenetic protein 7
209592_s_at	DCAF7	10238	DDB1 and CUL4 associated factor 7
209593_s_at	TOR1B	27348	"torsin family 1, member B (torsin B)"
209594_x_at	PSG9	5678	pregnancy specific beta-1-glycoprotein 9
209595_at	GTF2F2	2963	general transcription factor IIF subunit 2
209596_at	MXRA5	25878	matrix-remodelling associated 5
209597_s_at	PNMA2	10687	paraneoplastic Ma antigen 2
209598_at	PNMA2	10687	paraneoplastic Ma antigen 2
209599_s_at	PRUNE1	58497	prune exopolyphosphatase
209600_s_at	ACOX1	51	"acyl-CoA oxidase 1, palmitoyl"
209601_at	ACOX1	51	"acyl-CoA oxidase 1, palmitoyl"
209602_s_at	GATA3	2625	GATA binding protein 3
209603_at	GATA3	2625	GATA binding protein 3
209604_s_at	GATA3	2625	GATA binding protein 3
209605_at	TST	7263	thiosulfate sulfurtransferase (rhodanese)
209606_at	CYTIP	9595	cytohesin 1 interacting protein
209607_x_at			
209608_s_at	ACAT2	39	acetyl-CoA acetyltransferase 2
209609_s_at	MRPL9	65005	mitochondrial ribosomal protein L9
209610_s_at	SLC1A4	6509	"solute carrier family 1 (glutamate/neutral amino acid transporter), member 4"
209611_s_at	SLC1A4	6509	"solute carrier family 1 (glutamate/neutral amino acid transporter), member 4"
209612_s_at	ADH1B	125	"alcohol dehydrogenase 1B (class I), beta polypeptide"
209613_s_at	ADH1B	125	"alcohol dehydrogenase 1B (class I), beta polypeptide"
209614_at	ADH1B	125	"alcohol dehydrogenase 1B (class I), beta polypeptide"
209615_s_at	PAK1	5058	p21 protein (Cdc42/Rac)-activated kinase 1
209616_s_at			
209617_s_at	CTNND2	1501	"catenin (cadherin-associated protein), delta 2"
209618_at	CTNND2	1501	"catenin (cadherin-associated protein), delta 2"
209619_at	CD74	972	"CD74 molecule, major histocompatibility complex, class II invariant chain"
209620_s_at	ABCB7	22	ATP binding cassette subfamily B member 7
209621_s_at	PDLIM3	27295	PDZ and LIM domain 3
209622_at	STK16	8576	serine/threonine kinase 16
209623_at	MCCC2	64087	methylcrotonoyl-CoA carboxylase 2
209624_s_at	MCCC2	64087	methylcrotonoyl-CoA carboxylase 2
209625_at	PIGH	5283	phosphatidylinositol glycan anchor biosynthesis class H
209626_s_at	OSBPL3	26031	oxysterol binding protein-like 3
209627_s_at	OSBPL3	26031	oxysterol binding protein-like 3
209628_at	NXT2	55916	nuclear transport factor 2-like export factor 2
209629_s_at	NXT2	55916	nuclear transport factor 2-like export factor 2
209630_s_at	FBXW2	26190	F-box and WD repeat domain containing 2
209631_s_at	GPR37	2861	G protein-coupled receptor 37 (endothelin receptor type B-like)
209632_at	PPP2R3A	5523	"protein phosphatase 2, regulatory subunit B'', alpha"
209633_at	PPP2R3A	5523	"protein phosphatase 2, regulatory subunit B'', alpha"
209635_at	AP1S1	1174	adaptor-related protein complex 1 sigma 1 subunit
209636_at	NFKB2	4791	nuclear factor of kappa light polypeptide gene enhancer in B-cells 2 (p49/p100)
209637_s_at	RGS12	6002	regulator of G-protein signaling 12
209638_x_at	RGS12	6002	regulator of G-protein signaling 12
209639_s_at	RGS12	6002	regulator of G-protein signaling 12
209640_at	PML	5371	promyelocytic leukemia
209641_s_at	ABCC3	8714	ATP binding cassette subfamily C member 3
209642_at	BUB1	699	BUB1 mitotic checkpoint serine/threonine kinase
209643_s_at	PLD2	5338	phospholipase D2
209644_x_at	CDKN2A	1029	cyclin-dependent kinase inhibitor 2A
209645_s_at	ALDH1B1	219	"aldehyde dehydrogenase 1 family, member B1"
209646_x_at	ALDH1B1	219	"aldehyde dehydrogenase 1 family, member B1"
209647_s_at	SOCS5	9655	suppressor of cytokine signaling 5
209648_x_at	SOCS5	9655	suppressor of cytokine signaling 5
209649_at	STAM2	10254	signal transducing adaptor molecule (SH3 domain and ITAM motif) 2
209650_s_at	TBC1D22A	25771	"TBC1 domain family, member 22A"
209651_at	TGFB1I1	7041	transforming growth factor beta 1 induced transcript 1
209652_s_at	PGF	5228	placental growth factor
209653_at	KPNA4	3840	karyopherin alpha 4 (importin alpha 3)
209654_at	ICE1	23379	interactor of little elongation complex ELL subunit 1
209655_s_at	TMEM47	83604	transmembrane protein 47
209656_s_at	TMEM47	83604	transmembrane protein 47
209657_s_at	HSF2	3298	heat shock transcription factor 2
209658_at	CDC16	8881	cell division cycle 16
209659_s_at	CDC16	8881	cell division cycle 16
209660_at	TTR	7276	transthyretin
209661_at	KIFC3	3801	kinesin family member C3
209662_at	CETN3	1070	centrin 3
209663_s_at	ITGA7	3679	integrin alpha 7
209664_x_at	NFATC1	4772	"nuclear factor of activated T-cells, cytoplasmic, calcineurin-dependent 1"
209665_at	CYB561D2	11068	"cytochrome b561 family, member D2"
209666_s_at	CHUK	1147	conserved helix-loop-helix ubiquitous kinase
209667_at	CES2	8824	carboxylesterase 2
209668_x_at	CES2	8824	carboxylesterase 2
209669_s_at	SERBP1	26135	SERPINE1 mRNA binding protein 1
209670_at	TRAC	28755	T-cell receptor alpha constant
209671_x_at	TRAC	28755	T-cell receptor alpha constant
209672_s_at	MIOS	54468	"missing oocyte, meiosis regulator, homolog (Drosophila)"
209674_at	CRY1	1407	cryptochrome circadian clock 1
209675_s_at	HNRNPUL1	11100	heterogeneous nuclear ribonucleoprotein U-like 1
209676_at	TFPI	7035	tissue factor pathway inhibitor (lipoprotein-associated coagulation inhibitor)
209677_at	PRKCI	5584	"protein kinase C, iota"
209678_s_at	PRKCI	5584	"protein kinase C, iota"
209679_s_at	SMAGP	57228	small cell adhesion glycoprotein
209680_s_at	KIFC1	3833	kinesin family member C1
209681_at	SLC19A2	10560	"solute carrier family 19 (thiamine transporter), member 2"
209682_at	CBLB	868	"Cbl proto-oncogene B, E3 ubiquitin protein ligase"
209683_at	FAM49A	81553	"family with sequence similarity 49, member A"
209684_at	RIN2	54453	Ras and Rab interactor 2
209685_s_at	PRKCB	5579	"protein kinase C, beta"
209686_at	S100B	6285	S100 calcium binding protein B
209687_at	CXCL12	6387	chemokine (C-X-C motif) ligand 12
209688_s_at	CCDC93	54520	coiled-coil domain containing 93
209689_at	CCDC93	54520	coiled-coil domain containing 93
209690_s_at	DOK4	55715	docking protein 4
209691_s_at	DOK4	55715	docking protein 4
209692_at	EYA2	2139	EYA transcriptional coactivator and phosphatase 2
209693_at	ASTN2	23245	astrotactin 2
209694_at	PTS	5805	6-pyruvoyltetrahydropterin synthase
209695_at	PTP4A3	11156	"protein tyrosine phosphatase type IVA, member 3"
209696_at	FBP1	2203	"fructose-1,6-bisphosphatase 1"
209697_at			
209698_at	CCHCR1	54535	coiled-coil alpha-helical rod protein 1
209699_x_at	AKR1C2	1646	"aldo-keto reductase family 1, member C2"
209700_x_at	PDE4DIP	9659	phosphodiesterase 4D interacting protein
209701_at	ERAP1	51752	endoplasmic reticulum aminopeptidase 1
209702_at	FTO	79068	fat mass and obesity associated
209703_x_at	METTL7A	25840	methyltransferase like 7A
209704_at	MTF2	22823	metal response element binding transcription factor 2
209705_at	MTF2	22823	metal response element binding transcription factor 2
209706_at	NKX3-1	4824	NK3 homeobox 1
209707_at	PIGK	10026	phosphatidylinositol glycan anchor biosynthesis class K
209708_at	MOXD1	26002	"monooxygenase, DBH-like 1"
209709_s_at	HMMR	3161	hyaluronan-mediated motility receptor (RHAMM)
209710_at	GATA2	2624	GATA binding protein 2
209711_at	SLC35D1	23169	"solute carrier family 35 (UDP-GlcA/UDP-GalNAc transporter), member D1"
209712_at	SLC35D1	23169	"solute carrier family 35 (UDP-GlcA/UDP-GalNAc transporter), member D1"
209713_s_at	SLC35D1	23169	"solute carrier family 35 (UDP-GlcA/UDP-GalNAc transporter), member D1"
209714_s_at	CDKN3	1033	cyclin-dependent kinase inhibitor 3
209715_at	CBX5	23468	chromobox homolog 5
209716_at	CSF1	1435	colony stimulating factor 1 (macrophage)
209717_at	EVI5	7813	ecotropic viral integration site 5
209718_at	NCAPH2	29781	non-SMC condensin II complex subunit H2
209719_x_at	SERPINB3	6317	"serpin peptidase inhibitor, clade B (ovalbumin), member 3"
209720_s_at	SERPINB3	6317	"serpin peptidase inhibitor, clade B (ovalbumin), member 3"
209721_s_at	IFFO1	25900	intermediate filament family orphan 1
209722_s_at	SERPINB9	5272	"serpin peptidase inhibitor, clade B (ovalbumin), member 9"
209723_at	SERPINB9	5272	"serpin peptidase inhibitor, clade B (ovalbumin), member 9"
209724_s_at	ZBTB14	7541	zinc finger and BTB domain containing 14
209725_at	UTP20	27340	UTP20 small subunit (SSU) processome component
209726_at	CA11	770	carbonic anhydrase XI
209727_at	GM2A	2760	GM2 ganglioside activator
209728_at	HLA-DRB4	3126	"major histocompatibility complex, class II, DR beta 4"
209729_at	GAS2L1	10634	growth arrest-specific 2 like 1
209730_at	SEMA3F	6405	"sema domain, immunoglobulin domain (Ig), short basic domain, secreted, (semaphorin) 3F"
209731_at	NTHL1	4913	nth-like DNA glycosylase 1
209732_at	CLEC2B	9976	"C-type lectin domain family 2, member B"
209733_at	MID2	11043	midline 2
209734_at	NCKAP1L	3071	NCK-associated protein 1-like
209735_at	ABCG2	9429	ATP binding cassette subfamily G member 2 (Junior blood group)
209736_at	SOX13	9580	SRY box 13
209737_at	MAGI2	9863	"membrane associated guanylate kinase, WW and PDZ domain containing 2"
209738_x_at	PSG6	5675	pregnancy specific beta-1-glycoprotein 6
209739_s_at	PNPLA4	8228	patatin-like phospholipase domain containing 4
209740_s_at	PNPLA4	8228	patatin-like phospholipase domain containing 4
209741_x_at	SCAPER	49855	S-phase cyclin A-associated protein in the ER
209742_s_at	MYL2	4633	myosin light chain 2
209743_s_at	ITCH	83737	itchy E3 ubiquitin protein ligase
209744_x_at	ITCH	83737	itchy E3 ubiquitin protein ligase
209745_at	COQ7	10229	"coenzyme Q7 homolog, ubiquinone (yeast)"
209746_s_at	COQ7	10229	"coenzyme Q7 homolog, ubiquinone (yeast)"
209747_at	TGFB3	7043	transforming growth factor beta 3
209748_at	SPAST	6683	spastin
209749_s_at	ACE	1636	angiotensin I converting enzyme
209750_at	NR1D2	9975	"nuclear receptor subfamily 1, group D, member 2"
209751_s_at			
209752_at	REG1A	5967	regenerating islet-derived 1 alpha
209753_s_at	TMPO	7112	thymopoietin
209754_s_at	TMPO	7112	thymopoietin
209755_at	NMNAT2	23057	nicotinamide nucleotide adenylyltransferase 2
209756_s_at	MYCN	4613	v-myc avian myelocytomatosis viral oncogene neuroblastoma derived homolog
209757_s_at	MYCN	4613	v-myc avian myelocytomatosis viral oncogene neuroblastoma derived homolog
209758_s_at	MFAP5	8076	microfibrillar associated protein 5
209759_s_at	ECI1	1632	enoyl-CoA delta isomerase 1
209760_at	KIAA0922	23240	KIAA0922
209761_s_at	SP110	3431	SP110 nuclear body protein
209762_x_at	SP110	3431	SP110 nuclear body protein
209763_at	CHRDL1	91851	chordin-like 1
209764_at	MGAT3	4248	"mannosyl (beta-1,4-)-glycoprotein beta-1,4-N-acetylglucosaminyltransferase"
209765_at	ADAM19	8728	ADAM metallopeptidase domain 19
209766_at	PRDX3	10935	peroxiredoxin 3
209767_s_at			
209768_s_at	SEPT5-GP1BB	100526833	SEPT5-GP1BB readthrough
209769_s_at	SEPT5-GP1BB	100526833	SEPT5-GP1BB readthrough
209770_at	BTN3A1	11119	"butyrophilin, subfamily 3, member A1"
209771_x_at	CD24	100133941	CD24 molecule
209772_s_at	CD24	100133941	CD24 molecule
209773_s_at	RRM2	6241	ribonucleotide reductase M2
209774_x_at	CXCL2	2920	chemokine (C-X-C motif) ligand 2
209775_x_at	SLC19A1	6573	"solute carrier family 19 (folate transporter), member 1"
209776_s_at	SLC19A1	6573	"solute carrier family 19 (folate transporter), member 1"
209777_s_at	SLC19A1	6573	"solute carrier family 19 (folate transporter), member 1"
209778_at	TRIP11	9321	thyroid hormone receptor interactor 11
209779_at	LLPH	84298	"LLP homolog, long-term synaptic facilitation (Aplysia)"
209780_at	PHTF2	57157	putative homeodomain transcription factor 2
209781_s_at	KHDRBS3	10656	"KH domain containing, RNA binding, signal transduction associated 3"
209782_s_at	DBP	1628	D site of albumin promoter (albumin D-box) binding protein
209783_at	DBP	1628	D site of albumin promoter (albumin D-box) binding protein
209784_s_at	JAG2	3714	jagged 2
209785_s_at	PLA2G4C	8605	"phospholipase A2, group IVC (cytosolic, calcium-independent)"
209786_at	HMGN4	10473	high mobility group nucleosomal binding domain 4
209787_s_at	HMGN4	10473	high mobility group nucleosomal binding domain 4
209788_s_at	ERAP1	51752	endoplasmic reticulum aminopeptidase 1
209789_at	CORO2B	10391	"coronin, actin binding protein, 2B"
209790_s_at	CASP6	839	caspase 6
209791_at	PADI2	11240	"peptidyl arginine deiminase, type II"
209792_s_at	KLK10	5655	kallikrein related peptidase 10
209793_at	GRIA1	2890	"glutamate receptor, ionotropic, AMPA 1"
209794_at	SRGAP3	9901	SLIT-ROBO Rho GTPase activating protein 3
209795_at	CD69	969	CD69 molecule
209796_s_at	CNPY2	10330	canopy FGF signaling regulator 2
209797_at	CNPY2	10330	canopy FGF signaling regulator 2
209798_at	NPAT	4863	"nuclear protein, ataxia-telangiectasia locus"
209799_at	PRKAA1	5562	"protein kinase, AMP-activated, alpha 1 catalytic subunit"
209800_at	KRT16	3868	"keratin 16, type I"
209802_at	PHLDA2	7262	"pleckstrin homology-like domain, family A, member 2"
209803_s_at	PHLDA2	7262	"pleckstrin homology-like domain, family A, member 2"
209804_at	DCLRE1A	9937	DNA cross-link repair 1A
209805_at			
209806_at	HIST1H2BK	85236	"histone cluster 1, H2bk"
