PROBEID	SYMBOL	ENTREZID	GENENAME
211363_s_at	MTAP	4507	methylthioadenosine phosphorylase
211364_at	MTAP	4507	methylthioadenosine phosphorylase
211365_s_at	PCDHA2	56146	protocadherin alpha 2
211366_x_at	CASP1	834	caspase 1
211367_s_at	CASP1	834	caspase 1
211368_s_at	CASP1	834	caspase 1
211369_at			
211370_s_at	MAP2K5	5607	mitogen-activated protein kinase kinase 5
211371_at	MAP2K5	5607	mitogen-activated protein kinase kinase 5
211372_s_at	IL1R2	7850	"interleukin 1 receptor, type II"
211373_s_at	PSEN2	5664	presenilin 2
211374_x_at			
211375_s_at	ILF3	3609	interleukin enhancer binding factor 3
211376_s_at	NSMCE4A	54780	"NSE4 homolog A, SMC5-SMC6 complex component"
211377_x_at	MYCN	4613	v-myc avian myelocytomatosis viral oncogene neuroblastoma derived homolog
211378_x_at	PPIA	5478	peptidylprolyl isomerase A (cyclophilin A)
211379_x_at	B3GALNT1	8706	"beta-1,3-N-acetylgalactosaminyltransferase 1 (globoside blood group)"
211380_s_at	PRKG1	5592	"protein kinase, cGMP-dependent, type I"
211381_x_at			
211382_s_at	TACC2	10579	"transforming, acidic coiled-coil containing protein 2"
211383_s_at	WDR37	22884	WD repeat domain 37
211384_s_at	CASR	846	calcium-sensing receptor
211385_x_at	SULT1A2	6799	sulfotransferase family 1A member 2
211386_at			
211387_x_at	RNGTT	8732	RNA guanylyltransferase and 5'-phosphatase
211388_s_at			
211389_x_at	KIR3DS1	3813	"killer cell immunoglobulin-like receptor, three domains, short cytoplasmic tail, 1"
211390_at	N4BP2L1	90634	NEDD4 binding protein 2-like 1
211391_s_at	PATZ1	23598	POZ (BTB) and AT hook containing zinc finger 1
211392_s_at	PATZ1	23598	POZ (BTB) and AT hook containing zinc finger 1
211393_at	PATZ1	23598	POZ (BTB) and AT hook containing zinc finger 1
211395_x_at	FCGR2C	9103	"Fc fragment of IgG, low affinity IIc, receptor for (CD32) (gene/pseudogene)"
211396_at	FCGR2C	9103	"Fc fragment of IgG, low affinity IIc, receptor for (CD32) (gene/pseudogene)"
211397_x_at			
211398_at	FGFR2	2263	fibroblast growth factor receptor 2
211399_at	FGFR2	2263	fibroblast growth factor receptor 2
211400_at	FGFR2	2263	fibroblast growth factor receptor 2
211401_s_at	FGFR2	2263	fibroblast growth factor receptor 2
211402_x_at	NR6A1	2649	"nuclear receptor subfamily 6, group A, member 1"
211403_x_at	VCX2	51480	"variable charge, X-linked 2"
211404_s_at	APLP2	334	amyloid beta (A4) precursor-like protein 2
211405_x_at	IFNA17	3451	"interferon, alpha 17"
211406_at	LOC105372099	105372099	uncharacterized LOC105372099
211407_at	NDUFB7	4713	"NADH dehydrogenase (ubiquinone) 1 beta subcomplex, 7, 18kDa"
211410_x_at			
211411_at			
211412_at	PADI4	23569	"peptidyl arginine deiminase, type IV"
211413_s_at	PADI4	23569	"peptidyl arginine deiminase, type IV"
211414_at	GLS	2744	glutaminase
211416_x_at	GGTLC1	92086	gamma-glutamyltransferase light chain 1
211417_x_at			
211419_s_at	CHN2	1124	chimerin 2
211421_s_at	RET	5979	ret proto-oncogene
211422_at	TRPM3	80036	"transient receptor potential cation channel, subfamily M, member 3"
211423_s_at	SC5D	6309	sterol-C5-desaturase
211424_x_at	METTL7A	25840	methyltransferase like 7A
211425_x_at			
211426_x_at	GNAQ	2776	"guanine nucleotide binding protein (G protein), q polypeptide"
211427_s_at	KCNJ13	3769	"potassium channel, inwardly rectifying subfamily J, member 13"
211428_at	SERPINA1	5265	"serpin peptidase inhibitor, clade A (alpha-1 antiproteinase, antitrypsin), member 1"
211429_s_at	SERPINA1	5265	"serpin peptidase inhibitor, clade A (alpha-1 antiproteinase, antitrypsin), member 1"
211430_s_at			
211431_s_at	TYRO3	7301	TYRO3 protein tyrosine kinase
211432_s_at	TYRO3	7301	TYRO3 protein tyrosine kinase
211433_x_at	FAM214B	80256	"family with sequence similarity 214, member B"
211434_s_at	CCRL2	9034	chemokine (C-C motif) receptor-like 2
211435_at			
211436_at			
211437_at			
211438_at	TRHR	7201	thyrotropin-releasing hormone receptor
211439_at	SRSF7	6432	serine/arginine-rich splicing factor 7
211440_x_at	CYP3A43	64816	"cytochrome P450, family 3, subfamily A, polypeptide 43"
211441_x_at	CYP3A43	64816	"cytochrome P450, family 3, subfamily A, polypeptide 43"
211442_x_at	CYP3A43	64816	"cytochrome P450, family 3, subfamily A, polypeptide 43"
211444_at	SUMO2	6613	small ubiquitin-like modifier 2
211445_x_at	NACAP1	83955	nascent-polypeptide-associated complex alpha polypeptide pseudogene 1
211446_at	RGSL1	353299	regulator of G-protein signaling like 1
211447_s_at	PDE4A	5141	"phosphodiesterase 4A, cAMP-specific"
211448_s_at	RGS6	9628	regulator of G-protein signaling 6
211449_at	MSH6	2956	mutS homolog 6
211450_s_at	MSH6	2956	mutS homolog 6
211451_s_at	KCNJ4	3761	"potassium channel, inwardly rectifying subfamily J, member 4"
211452_x_at	LRRFIP1	9208	leucine rich repeat (in FLII) interacting protein 1
211453_s_at	AKT2	208	v-akt murine thymoma viral oncogene homolog 2
211454_x_at			
211455_at	EIF3FP1	54053	"eukaryotic translation initiation factor 3, subunit F pseudogene 1"
211456_x_at	MT1HL1	645745	metallothionein 1H-like 1
211457_at	GABARAPL3	23766	"GABA(A) receptors associated protein like 3, pseudogene"
211458_s_at			
211459_at			
211460_at			
211461_at	CSPG4P1Y	114758	"chondroitin sulfate proteoglycan 4 pseudogene 1, Y-linked"
211462_s_at	TBL1Y	90665	"transducin (beta)-like 1, Y-linked"
211463_at	ZIC4	84107	Zic family member 4
211464_x_at	CASP6	839	caspase 6
211465_x_at	FUT6	2528	"fucosyltransferase 6 (alpha (1,3) fucosyltransferase)"
211466_at	NFIB	4781	nuclear factor I/B
211467_s_at	NFIB	4781	nuclear factor I/B
211468_s_at	RECQL5	9400	RecQ helicase-like 5
211469_s_at	CXCR6	10663	chemokine (C-X-C motif) receptor 6
211470_s_at	SULT1C2	6819	sulfotransferase family 1C member 2
211471_s_at	RAB36	9609	"RAB36, member RAS oncogene family"
211472_at	PLXNB2	23654	plexin B2
211473_s_at	COL4A6	1288	"collagen, type IV, alpha 6"
211474_s_at	SERPINB6	5269	"serpin peptidase inhibitor, clade B (ovalbumin), member 6"
211475_s_at	BAG1	573	BCL2-associated athanogene
211476_at	MYOZ2	51778	myozenin 2
211478_s_at	DPP4	1803	dipeptidyl-peptidase 4
211479_s_at	HTR2C	3358	"5-hydroxytryptamine (serotonin) receptor 2C, G protein-coupled"
211480_s_at	SLCO1A2	6579	"solute carrier organic anion transporter family, member 1A2"
211481_at	SLCO1A2	6579	"solute carrier organic anion transporter family, member 1A2"
211483_x_at	CAMK2B	816	calcium/calmodulin-dependent protein kinase II beta
211484_s_at	DSCAM	1826	Down syndrome cell adhesion molecule
211485_s_at	FGF18	8817	fibroblast growth factor 18
211486_s_at	KCNQ2	3785	"potassium channel, voltage gated KQT-like subfamily Q, member 2"
211487_x_at	RPS17	6218	ribosomal protein S17
211488_s_at	ITGB8	3696	integrin beta 8
211489_at	ADRA1A	148	adrenoceptor alpha 1A
211490_at	ADRA1A	148	adrenoceptor alpha 1A
211491_at	ADRA1A	148	adrenoceptor alpha 1A
211492_s_at	ADRA1A	148	adrenoceptor alpha 1A
211493_x_at	DTNA	1837	"dystrobrevin, alpha"
211494_s_at	SLC4A4	8671	"solute carrier family 4 (sodium bicarbonate cotransporter), member 4"
211495_x_at			
211496_s_at	PDC	5132	phosducin
211497_x_at	NKX3-1	4824	NK3 homeobox 1
211498_s_at	NKX3-1	4824	NK3 homeobox 1
211499_s_at	MAPK11	5600	mitogen-activated protein kinase 11
211500_at	MAPK11	5600	mitogen-activated protein kinase 11
211501_s_at	EIF3B	8662	"eukaryotic translation initiation factor 3, subunit B"
211502_s_at	CDK14	5218	cyclin-dependent kinase 14
211503_s_at	RAB14	51552	"RAB14, member RAS oncogene family"
211504_x_at	ROCK2	9475	"Rho-associated, coiled-coil containing protein kinase 2"
211505_s_at	STAU1	6780	staufen double-stranded RNA binding protein 1
211506_s_at	CXCL8	3576	chemokine (C-X-C motif) ligand 8
211507_s_at	MTMR3	8897	myotubularin related protein 3
211508_s_at	GH2	2689	growth hormone 2
211509_s_at	RTN4	57142	reticulon 4
211510_s_at	CRHR2	1395	corticotropin releasing hormone receptor 2
211512_s_at	OGFR	11054	opioid growth factor receptor
211513_s_at	OGFR	11054	opioid growth factor receptor
211514_at	DSTYK	25778	dual serine/threonine and tyrosine protein kinase
211515_s_at	DSTYK	25778	dual serine/threonine and tyrosine protein kinase
211516_at	IL5RA	3568	"interleukin 5 receptor, alpha"
211517_s_at	IL5RA	3568	"interleukin 5 receptor, alpha"
211518_s_at	BMP4	652	bone morphogenetic protein 4
211519_s_at	KIF2C	11004	kinesin family member 2C
211520_s_at	GRIA1	2890	"glutamate receptor, ionotropic, AMPA 1"
211521_s_at	CYTH4	27128	cytohesin 4
211522_s_at	GNRHR	2798	gonadotropin releasing hormone receptor
211523_at	GNRHR	2798	gonadotropin releasing hormone receptor
211524_at	NFKB2	4791	nuclear factor of kappa light polypeptide gene enhancer in B-cells 2 (p49/p100)
211525_s_at	GP5	2814	glycoprotein V (platelet)
211526_s_at			
211527_x_at	VEGFA	7422	vascular endothelial growth factor A
211528_x_at	HLA-G	3135	"major histocompatibility complex, class I, G"
211529_x_at	HLA-G	3135	"major histocompatibility complex, class I, G"
211530_x_at	HLA-G	3135	"major histocompatibility complex, class I, G"
211531_x_at	PRB1	5542	proline-rich protein BstNI subfamily 1
211532_x_at	KIR2DS2	100132285	"killer cell immunoglobulin-like receptor, two domains, short cytoplasmic tail, 2"
211533_at	PDGFRA	5156	"platelet-derived growth factor receptor, alpha polypeptide"
211534_x_at	PTPRN2	5799	"protein tyrosine phosphatase, receptor type, N polypeptide 2"
211535_s_at	FGFR1	2260	fibroblast growth factor receptor 1
211536_x_at	MAP3K7	6885	mitogen-activated protein kinase kinase kinase 7
211537_x_at	MAP3K7	6885	mitogen-activated protein kinase kinase kinase 7
211538_s_at	HSPA2	3306	heat shock 70kDa protein 2
211540_s_at	RB1	5925	retinoblastoma 1
211541_s_at	DYRK1A	1859	dual specificity tyrosine-(Y)-phosphorylation regulated kinase 1A
211542_x_at	RPS10	6204	ribosomal protein S10
211543_s_at	GRK6	2870	G protein-coupled receptor kinase 6
211544_s_at	GHRHR	2692	growth hormone releasing hormone receptor
211545_at	GHRHR	2692	growth hormone releasing hormone receptor
211546_x_at	SNCA	6622	synuclein alpha
211547_s_at	PAFAH1B1	5048	"platelet-activating factor acetylhydrolase 1b, regulatory subunit 1 (45kDa)"
211548_s_at	HPGD	3248	hydroxyprostaglandin dehydrogenase 15-(NAD)
211549_s_at	HPGD	3248	hydroxyprostaglandin dehydrogenase 15-(NAD)
211550_at	EGFR	1956	epidermal growth factor receptor
211551_at	EGFR	1956	epidermal growth factor receptor
211552_s_at	ALDH4A1	8659	"aldehyde dehydrogenase 4 family, member A1"
211553_x_at	APAF1	317	apoptotic peptidase activating factor 1
211554_s_at	APAF1	317	apoptotic peptidase activating factor 1
211555_s_at	GUCY1B3	2983	"guanylate cyclase 1, soluble, beta 3"
211556_at	MAPRE2	10982	"microtubule-associated protein, RP/EB family, member 2"
211557_x_at	SLCO2B1	11309	"solute carrier organic anion transporter family, member 2B1"
211558_s_at	DHPS	1725	deoxyhypusine synthase
211559_s_at	CCNG2	901	cyclin G2
211560_s_at	ALAS2	212	5'-aminolevulinate synthase 2
211561_x_at	MAPK14	1432	mitogen-activated protein kinase 14
211562_s_at	LMOD1	25802	leiomodin 1 (smooth muscle)
211563_s_at	URI1	8725	"URI1, prefoldin-like chaperone"
211564_s_at	PDLIM4	8572	PDZ and LIM domain 4
211565_at	SH3GL3	6457	SH3-domain GRB2-like 3
211566_x_at	BRE	9577	brain and reproductive organ-expressed (TNFRSF1A modulator)
211567_at			
211568_at	ADGRB3	577	adhesion G protein-coupled receptor B3
211569_s_at	HADH	3033	hydroxyacyl-CoA dehydrogenase
211570_s_at	RAPSN	5913	receptor-associated protein of the synapse
211571_s_at	VCAN	1462	versican
211572_s_at	SLC23A2	9962	"solute carrier family 23 (ascorbic acid transporter), member 2"
211573_x_at	TGM2	7052	transglutaminase 2
211574_s_at	CD46	4179	"CD46 molecule, complement regulatory protein"
211575_s_at	UBE3A	7337	ubiquitin protein ligase E3A
211576_s_at	SLC19A1	6573	"solute carrier family 19 (folate transporter), member 1"
211577_s_at	IGF1	3479	insulin-like growth factor 1 (somatomedin C)
211578_s_at	RPS6KB1	6198	"ribosomal protein S6 kinase, 70kDa, polypeptide 1"
211579_at	ITGB3	3690	integrin beta 3
211580_s_at	PIK3R3	8503	"phosphoinositide-3-kinase, regulatory subunit 3 (gamma)"
211581_x_at	LST1	7940	leukocyte specific transcript 1
211582_x_at	LST1	7940	leukocyte specific transcript 1
211583_x_at	NCR3	259197	natural cytotoxicity triggering receptor 3
211584_s_at	NPAT	4863	"nuclear protein, ataxia-telangiectasia locus"
211585_at	NPAT	4863	"nuclear protein, ataxia-telangiectasia locus"
211586_s_at	ATP2B2	491	"ATPase, Ca++ transporting, plasma membrane 2"
211587_x_at	CHRNA3	1136	"cholinergic receptor, nicotinic alpha 3"
211588_s_at	PML	5371	promyelocytic leukemia
211589_at	PML	5371	promyelocytic leukemia
211590_x_at	TBXA2R	6915	thromboxane A2 receptor
211591_s_at	PDE4A	5141	"phosphodiesterase 4A, cAMP-specific"
211592_s_at	CACNA1C	775	"calcium channel, voltage-dependent, L type, alpha 1C subunit"
211593_s_at	MAST2	23139	microtubule associated serine/threonine kinase 2
211594_s_at	MRPL9	65005	mitochondrial ribosomal protein L9
211595_s_at	MRPS11	64963	mitochondrial ribosomal protein S11
211596_s_at	LRIG1	26018	leucine-rich repeats and immunoglobulin-like domains 1
211597_s_at	HOPX	84525	HOP homeobox
211598_x_at	VIPR2	7434	vasoactive intestinal peptide receptor 2
211599_x_at	MET	4233	"MET proto-oncogene, receptor tyrosine kinase"
211600_at	PTPRO	5800	"protein tyrosine phosphatase, receptor type, O"
211601_at			
211602_s_at	TRPC1	7220	"transient receptor potential cation channel, subfamily C, member 1"
211603_s_at	ETV4	2118	ets variant 4
211604_x_at	HAP1	9001	huntingtin-associated protein 1
211605_s_at	RARA	5914	"retinoic acid receptor, alpha"
211606_at			
211607_x_at	EGFR	1956	epidermal growth factor receptor
211608_at	TRBV10-2	28584	T cell receptor beta variable 10-2
211609_x_at	PSMD4	5710	"proteasome 26S subunit, non-ATPase 4"
211610_at	KLF6	1316	Kruppel-like factor 6
211611_s_at			
211612_s_at	IL13RA1	3597	"interleukin 13 receptor, alpha 1"
211613_s_at	GPD2	2820	glycerol-3-phosphate dehydrogenase 2
211614_at	ERVH-6	51581	"endogenous retrovirus group H, member 6"
211615_s_at	LRPPRC	10128	leucine-rich pentatricopeptide repeat containing
211616_s_at	HTR2A	3356	"5-hydroxytryptamine (serotonin) receptor 2A, G protein-coupled"
211617_at	ALDOAP2	228	"aldolase A, fructose-bisphosphate pseudogene 2"
211618_s_at	ALPI	248	"alkaline phosphatase, intestinal"
211619_s_at			
211620_x_at			
211621_at	AR	367	androgen receptor
211622_s_at	ARF3	377	ADP-ribosylation factor 3
211623_s_at	FBL	2091	fibrillarin
211624_s_at	DRD2	1813	dopamine receptor D2
211625_s_at	DRD3	1814	dopamine receptor D3
211626_x_at	ERG	2078	v-ets avian erythroblastosis virus E26 oncogene homolog
211627_x_at	ESR1	2099	estrogen receptor 1
211628_x_at	FTH1P5	2509	"ferritin, heavy polypeptide 1 pseudogene 5"
211630_s_at	GSS	2937	glutathione synthetase
211631_x_at	B4GALT1	2683	"UDP-Gal:betaGlcNAc beta 1,4- galactosyltransferase, polypeptide 1"
211632_at	SKAP2	8935	src kinase associated phosphoprotein 2
211633_x_at	IGHG1	3500	immunoglobulin heavy constant gamma 1 (G1m marker)
211634_x_at			
211635_x_at	IGHV1-69	28461	immunoglobulin heavy variable 1-69
211636_at			
211637_x_at			
211638_at			
211639_x_at	SKAP2	8935	src kinase associated phosphoprotein 2
211640_x_at	IGHV1-69	28461	immunoglobulin heavy variable 1-69
211641_x_at			
211642_at	IGHV3-73	28409	immunoglobulin heavy variable 3-73
211643_x_at	IGKC	3514	immunoglobulin kappa constant
211644_x_at	IGKC	3514	immunoglobulin kappa constant
211645_x_at	IGKV1-17	28937	immunoglobulin kappa variable 1-17
211646_at			
211647_x_at	IGHG1	3500	immunoglobulin heavy constant gamma 1 (G1m marker)
211648_at	IGHG1	3500	immunoglobulin heavy constant gamma 1 (G1m marker)
211649_x_at			
211650_x_at	IGK	50802	immunoglobulin kappa locus
211651_s_at	LAMB1	3912	"laminin, beta 1"
211652_s_at	LBP	3929	lipopolysaccharide binding protein
211653_x_at	AKR1C2	1646	"aldo-keto reductase family 1, member C2"
211654_x_at	HLA-DQB1	3119	"major histocompatibility complex, class II, DQ beta 1"
211655_at	IGLC1	3537	immunoglobulin lambda constant 1 (Mcg marker)
211656_x_at	HLA-DQB1	3119	"major histocompatibility complex, class II, DQ beta 1"
211657_at	CEACAM6	4680	carcinoembryonic antigen-related cell adhesion molecule 6 (non-specific cross reacting antigen)
211658_at	PRDX2	7001	peroxiredoxin 2
211659_at	GPR135	64582	G protein-coupled receptor 135
211660_at	POU2F2	5452	POU class 2 homeobox 2
211661_x_at	PTAFR	5724	platelet-activating factor receptor
211662_s_at	VDAC2	7417	voltage-dependent anion channel 2
211663_x_at	PTGDS	5730	prostaglandin D2 synthase 21kDa (brain)
211665_s_at	SOS2	6655	SOS Ras/Rho guanine nucleotide exchange factor 2
211666_x_at	RPL3	6122	ribosomal protein L3
211667_x_at	TRAV12-2	28673	T cell receptor alpha variable 12-2
211668_s_at	PLAU	5328	"plasminogen activator, urokinase"
211670_x_at	SSX3	10214	"synovial sarcoma, X breakpoint 3"
211671_s_at	NR3C1	2908	"nuclear receptor subfamily 3, group C, member 1 (glucocorticoid receptor)"
211672_s_at			
211673_s_at	MOCS1	4337	molybdenum cofactor synthesis 1
211674_x_at			
211675_s_at	MDFIC	29969	MyoD family inhibitor domain containing
211676_s_at	IFNGR1	3459	interferon gamma receptor 1
211677_x_at	CADM3	57863	cell adhesion molecule 3
211678_s_at	RNF114	55905	ring finger protein 114
211679_x_at	GABBR2	9568	"gamma-aminobutyric acid (GABA) B receptor, 2"
211680_at	PDLIM5	10611	PDZ and LIM domain 5
211681_s_at	PDLIM5	10611	PDZ and LIM domain 5
211682_x_at	UGT2B28	54490	"UDP glucuronosyltransferase 2 family, polypeptide B28"
211684_s_at	DYNC1I2	1781	"dynein, cytoplasmic 1, intermediate chain 2"
211685_s_at	NCALD	83988	neurocalcin delta
211686_s_at	MAK16	84549	MAK16 homolog
211687_x_at	KIR3DL1	3811	"killer cell immunoglobulin-like receptor, three domains, long cytoplasmic tail, 1"
211688_x_at			
211689_s_at	TMPRSS2	7113	"transmembrane protease, serine 2"
211690_at	RPS6	6194	ribosomal protein S6
211691_x_at			
211692_s_at	BBC3	27113	BCL2 binding component 3
211693_at	IGH	3492	immunoglobulin heavy locus
211694_at	TSSK1B	83942	testis-specific serine kinase 1B
211695_x_at	MUC1	4582	"mucin 1, cell surface associated"
211696_x_at	HBB	3043	"hemoglobin, beta"
211697_x_at	PNO1	56902	partner of NOB1 homolog
211698_at	EID1	23741	EP300 interacting inhibitor of differentiation 1
211699_x_at			
211700_s_at	TRO	7216	trophinin
211701_s_at	TRO	7216	trophinin
211702_s_at	USP32	84669	ubiquitin specific peptidase 32
211703_s_at	TM2D1	83941	TM2 domain containing 1
211704_s_at			
211705_s_at	SORBS1	10580	sorbin and SH3 domain containing 1
211706_s_at	CDK19	23097	cyclin-dependent kinase 19
211707_s_at	IQCB1	9657	IQ motif containing B1
211708_s_at	SCD	6319	stearoyl-CoA desaturase (delta-9-desaturase)
211709_s_at	CLEC11A	6320	"C-type lectin domain family 11, member A"
211710_x_at	RPL4	6124	ribosomal protein L4
211711_s_at	PTEN	5728	phosphatase and tensin homolog
211712_s_at	ANXA9	8416	annexin A9
211713_x_at	PCLAF	9768	PCNA clamp associated factor
211714_x_at	TUBB	203068	"tubulin, beta class I"
211715_s_at	BDH1	622	"3-hydroxybutyrate dehydrogenase, type 1"
211716_x_at	ARHGDIA	396	Rho GDP dissociation inhibitor (GDI) alpha
211717_at	ANKRD40	91369	ankyrin repeat domain 40
211718_at	MGC2889	84789	uncharacterized protein MGC2889
211719_x_at	FN1	2335	fibronectin 1
211720_x_at	RPLP0	6175	"ribosomal protein, large, P0"
211721_s_at	ZNF551	90233	zinc finger protein 551
211722_s_at	HDAC6	10013	histone deacetylase 6
211724_x_at	MIOS	54468	"missing oocyte, meiosis regulator, homolog (Drosophila)"
211725_s_at	BID	637	BH3 interacting domain death agonist
211726_s_at	FMO2	2327	flavin containing monooxygenase 2
211727_s_at	COX11	1353	COX11 cytochrome c oxidase copper chaperone
211728_s_at	HYAL3	8372	hyaluronoglucosaminidase 3
211729_x_at	BLVRA	644	biliverdin reductase A
211730_s_at	POLR2L	5441	"polymerase (RNA) II (DNA directed) polypeptide L, 7.6kDa"
